,id,type_de_bien,année,nb_de_pieces,surface,ville,prix
3016,2667,maison,,4,85, LAGORCE,110000
3017,2669,maison,,5,168, ST ANDRE DE CUBZAC,298000
3018,2670,maison,,12,495, BOURG,1664000
3019,2676,maison,,4,108, LA REOLE,98900
3020,2678,appartement,,2,51, LACANAU OCEAN                   ,198000
3021,2679,appartement,,2,45, BORDEAUX,198000
3022,2680,maison,,8,336, BERSON,160500
3023,2681,appartement,,1,32, ARCACHON,171000
3024,2682,maison,,5,700, ARCACHON,5956500
3025,2683,appartement,,5,101, LE BOUSCAT,286500
3026,2684,appartement,,3,61, BORDEAUX,454500
3027,2685,appartement,,5,157, BORDEAUX,922000
3028,2686,maison,,5,175, BORDEAUX,892500
3029,2687,appartement,,3,78, LA TESTE DE BUCH,318000
3030,2688,maison,,4,119, LA TESTE DE BUCH,661500
3031,2689,maison,,5,104, CAZAUX                          ,386000
3032,2690,maison,,7,200, ST LOUBES,270000
3033,2691,appartement,,1,27, BORDEAUX,130000
3034,2692,appartement,,4,76, BEGLES,234000
3035,2695,appartement,,4,87, BORDEAUX,360400
3036,2696,appartement,,4,101, PESSAC,509000
3037,2697,appartement,,1,26, PESSAC,169900
3038,2698,maison,,4,90, PESSAC,450000
3039,2699,maison,,4,90, PESSAC,467000
3040,2701,maison,,8,183, ST SULPICE ET CAMEYRAC,458000
3041,2702,maison,,1,30, BORDEAUX,235500
3042,2703,appartement,,2,40, MERIGNAC,133500
3043,2704,maison,,7,200, TEUILLAC,210000
3044,2705,appartement,,4,71, CENON,160900
3045,2707,appartement,,3,85, LIBOURNE,256025
3046,2713,appartement,,2,35, ARCACHON,276000
3047,2714,appartement,,4,73, HOURTIN,79000
3048,2717,appartement,,4,103, VILLENAVE D ORNON,318000
3049,2718,maison,,5,132, ST MEDARD EN JALLES,425000
3050,2719,maison,,6,130, ST ANDRE DE CUBZAC,235400
3051,2722,appartement,,4,82, MERIGNAC,249500
3052,2725,maison,,6,134, LE TAILLAN MEDOC,391500
3053,2726,maison,,8,245, LANGON,286500
3054,2727,maison,,4,62, ST SEURIN SUR L ISLE,60000
3055,2731,maison,,5,200, BRANNE,485000
3056,2733,maison,,4,137, AMBARES ET LAGRAVE,333500
3057,2734,maison,,4,80, VILLENAVE D ORNON,255000
3058,2739,maison,,5,152, BLAYE,241500
3059,2740,maison,,5,152, TEUILLAC,241500
3060,2750,maison,,7,160, MERIGNAC,850000
3061,2754,appartement,,2,48, BORDEAUX,207500
3062,2755,maison,,4,62, BEGLES,276000
3063,2757,maison,,10,316, CREON,368000
3064,2758,maison,,4,138, LA TESTE DE BUCH,427500
3065,2761,maison,,6,156, LANGON,300000
3066,2762,maison,,4,260, LIBOURNE,679250
3067,2764,appartement,,4,76, BORDEAUX,507000
3068,2765,appartement,,3,57, VILLENAVE D ORNON,239000
3069,2766,appartement,,3,72, BORDEAUX,333500
3070,2767,maison,,4,80, CESTAS,339000
3071,2768,maison,,6,130, CESTAS,579000
3072,2769,maison,,9,282, CESTAS,766500
3073,2770,appartement,,3,62, LESPARRE MEDOC,93000
3074,2771,maison,,5,124, POMEROL,318000
3075,2772,maison,,9,314, SALLEBOEUF,745500
3076,2773,appartement,,5,85, BORDEAUX,297000
3077,2774,appartement,,4,82, BORDEAUX,395000
3078,2775,appartement,,3,56, GUJAN MESTRAS,255000
3079,2776,appartement,,4,89, ARCACHON,682500
3080,2777,appartement,,1,22, ARCACHON,159000
3081,2778,appartement,,2,37, LE BOUSCAT,192000
3082,2779,maison,,6,223, LA TESTE DE BUCH,699900
3083,2780,maison,,4,100, BELIN BELIET,286500
3084,2781,maison,,4,84, BIGANOS,344000
3085,2782,maison,,4,83, BIGANOS,344000
3086,2783,maison,,4,96, ST PIERRE D AURILLAC,203500
3087,2784,maison,,5,109, TALENCE,465000
3088,2785,maison,,4,120, TALENCE,630000
3089,2786,appartement,,1,18, BORDEAUX,92000
3090,2787,appartement,,2,42, ST QUENTIN DE BARON,83500
3091,2788,maison,,6,230, LANGON,391500
3092,2789,maison,,6,150, CREON,423000
3093,2790,appartement,,3,63, BORDEAUX,357000
3094,2791,maison,,7,138, MONTAGNE,212000
3095,2792,maison,,5,135, LALANDE DE POMEROL,181000
3096,2793,maison,,5,155, ST MAGNE DE CASTILLON,181000
3097,2794,appartement,,2,56, PESSAC,202500
3098,2795,appartement,,5,140, PESSAC,486000
3099,2796,maison,,5,102, ST DENIS DE PILE,213000
3100,2797,maison,,5,160, ST AUBIN DE MEDOC,522000
3101,2798,maison,,6,150, PODENSAC,277000
3102,2799,maison,,4,90, GUJAN MESTRAS,317500
3103,2800,maison,,5,180, ST AUBIN DE MEDOC,639000
3104,2801,maison,,4,156, LEGE CAP FERRET,745500
3105,2802,maison,,8,250, BOULIAC,824250
3106,2804,appartement,,2,30, SOULAC SUR MER,92600
3107,2806,maison,,10,225, AUDENGE,494000
3108,2809,maison,,7,430, LA REOLE,244700
3109,2814,maison,,12,495, BOURG,1664000
3110,2817,maison,,7,172, REIGNAC,134000
3111,2823,appartement,,3,51, MERIGNAC,140000
3112,2824,maison,,7,224, PUGNAC,367500
3113,2825,maison,,4,78, BERSON,173250
3114,2826,maison,,3,78, PUGNAC,173250
3115,2827,maison,,8,320, PUGNAC,397100
3116,2828,maison,,8,320, BLAYE,397100
3117,2829,appartement,,3,66, BORDEAUX,475000
3118,2830,appartement,,3,70, BORDEAUX,475000
3119,2831,appartement,,2,38, BORDEAUX,192000
3120,2832,appartement,,1,43, BORDEAUX,254500
3121,2833,appartement,,6,123, BORDEAUX,555000
3122,2834,maison,,6,211, LORMONT,1257000
3123,2835,maison,,4,110, ST MEDARD EN JALLES,318000
3124,2836,maison,,5,110, CESTAS,391500
3125,2837,maison,,6,175, LE BARP,433500
3126,2838,maison,,7,227, ST JEAN D ILLAC,908250
3127,2839,appartement,,4,94, BORDEAUX,420000
3128,2840,maison,,5,90, BORDEAUX,475500
3129,2841,maison,,6,236, PAREMPUYRE,574000
3130,2843,maison,,6,135, ST SEURIN SUR L ISLE,181500
3131,2844,maison,,8,235, ESPIET,444000
3132,2849,maison,,4,87, ST CAPRAIS DE BORDEAUX,225750
3133,2850,appartement,,5,77, GRADIGNAN,295000
3134,2851,maison,,6,192, SALLES,625000
3135,2853,maison,,6,130, LANTON,366000
3136,2855,maison,,7,260, SOULAC SUR MER,439000
3137,2856,maison,,8,280, LESPARRE MEDOC,329000
3138,2861,maison,,8,217, LARUSCADE,445000
3139,2862,maison,,5,120, ST ANDRE DE CUBZAC,267750
3140,2863,maison,,5,150, VILLENAVE D ORNON,548500
3141,2864,maison,,5,140, GRADIGNAN,517500
3142,2865,appartement,,3,65, BLANQUEFORT,274800
3143,2866,maison,,5,124, GUJAN MESTRAS,569000
3144,2872,appartement,,2,43, BIGANOS,180100
3145,2874,maison,,10,371, LESPARRE MEDOC,519000
3146,2875,maison,,5,117, VAYRES,333000
3147,2876,maison,,7,302, LE BOUSCAT,825000
3148,2877,maison,,4,113, VILLENAVE D ORNON,376800
3149,2878,maison,,9,366, BOULIAC,2600000
3150,2883,maison,,8,500, FARGUES ST HILAIRE,997500
3151,2884,maison,,5,145, LUDON MEDOC,412500
3152,2885,maison,,6,170, LA TESTE DE BUCH,579000
3153,2886,maison,,5,193, GORNAC,165500
3154,2887,maison,,4,84, VILLENAVE D ORNON,325000
3155,2888,maison,,4,62, LEGE CAP FERRET,264500
3156,2891,maison,,10,330, SAUVETERRE DE GUYENNE,650000
3157,2892,maison,,4,89, LE TEICH,401500
3158,2895,appartement,,2,44, LANGON,75000
3159,2900,maison,,7,389, ARCACHON,3065000
3160,2902,maison,,5,172, GUJAN MESTRAS,1120000
3161,2903,maison,,6,140, REIGNAC,199500
3162,2904,appartement,,3,58, BIGANOS,181500
3163,2908,maison,,5,111, GENSAC,91500
3164,2909,maison,,6,157, CAZALIS,215000
3165,2910,maison,,6,146, ST JEAN D ILLAC,735000
3166,2911,appartement,,3,65, BORDEAUX,272000
3167,2915,maison,,15,1830, BORDEAUX,8900000
3168,2916,maison,,8,250, ST SULPICE ET CAMEYRAC,1240000
3169,2920,maison,,5,105, MERIGNAC,402000
3170,2921,appartement,,3,67, BORDEAUX,350000
3171,2922,maison,,4,112, COUTRAS,123500
3172,2923,maison,,2,84, SADIRAC,265000
3173,2927,maison,,3,65, MERIGNAC,280000
3174,2928,maison,,4,90, GUJAN MESTRAS,499000
3175,2930,appartement,,3,64, MERIGNAC,276000
3176,2931,maison,,6,230, LIBOURNE,599500
3177,2933,maison,,5,172, PELLEGRUE,149500
3178,2934,maison,,4,82, BIEUJAC,189500
3179,2935,maison,,4,98, LA REOLE,94000
3180,2937,appartement,,2,40, BORDEAUX,140000
3181,2941,maison,,7,240, CREON,499000
3182,2944,maison,,6,189, ST AUBIN DE MEDOC,650000
3183,2945,appartement,,4,82, LA TESTE DE BUCH,340000
3184,2947,maison,,3,55, ST MEDARD EN JALLES,192000
3185,2948,maison,,5,91, ST MEDARD EN JALLES,297000
3186,2949,appartement,,3,57, BORDEAUX,342000
3187,2951,maison,,4,85, LEGE CAP FERRET,1294710
3188,2955,maison,,7,240, ST EMILION,412000
3189,2956,maison,,7,240, ST EMILION,475000
3190,2957,maison,,10,313, BLAYE,265000
3191,2960,appartement,,3,65, BORDEAUX,348000
3192,2961,maison,,5,100, RAUZAN,99000
3193,2962,maison,,4,72, ARCACHON,595000
3194,2969,appartement,,3,79, BORDEAUX,543300
3195,2971,maison,,4,80, IZON,177000
3196,2976,appartement,,3,71, BORDEAUX,194400
3197,2978,appartement,,7,154, BORDEAUX,979650
3198,2979,maison,,4,104, STE HELENE,360000
3199,2980,maison,,4,94, MARCHEPRIME,339000
3200,2982,maison,,8,293, BRANNE,339000
3201,2983,maison,,7,180, SADIRAC,433500
3202,2984,appartement,,5,127, BORDEAUX,1459000
3203,2985,maison,,4,154, LUGOS,346500
3204,2986,appartement,,3,76, BORDEAUX,247200
3205,2988,maison,,7,175, SALLES,476500
3206,2990,appartement,,4,102, BORDEAUX,422500
3207,2991,maison,,4,90, ST GERMAIN DU PUCH,249000
3208,2992,appartement,,2,42, VILLENAVE D ORNON,169900
3209,2999,appartement,,2,42, BORDEAUX,204000
3210,3001,maison,,8,243, SILLAS,295000
3211,3003,maison,,10,400, ST ANDRE DE CUBZAC,397100
3212,3004,maison,,7,218, FARGUES ST HILAIRE,496500
3213,3005,maison,,5,75, BORDEAUX,517500
3214,3006,maison,,5,86, GUJAN MESTRAS,353000
3215,3007,maison,,5,156, LA TESTE DE BUCH,735000
3216,3008,maison,,3,50, ST LOUBES,213000
3217,3009,maison,,9,149, CARCANS,394800
3218,3010,maison,,6,201, TALENCE,808500
3219,3011,maison,,7,400, COUTRAS,370500
3220,3016,appartement,,3,74, ARCACHON,785000
3221,3017,appartement,,3,109, ARCACHON,1040000
3222,3018,maison,,6,153, LIBOURNE,369000
3223,3019,maison,,13,428, BORDEAUX,720000
3224,3020,maison,,5,145, BORDEAUX,658000
3225,3021,maison,,9,230, LIGNAN DE BAZAS,421000
3226,3022,maison,,4,109, FARGUES,271300
3227,3023,maison,,5,100, LANGON,190000
3228,3025,appartement,,3,60, ANDERNOS LES BAINS,315000
3229,3027,maison,,6,170, MERIGNAC,682500
3230,3028,maison,,5,120, CUBZAC LES PONTS,213000
3231,3029,maison,,5,155, PODENSAC,250000
3232,3032,maison,,5,308, PUGNAC,220500
3233,3033,maison,,5,308, GENERAC,220500
3234,3034,maison,,5,308, MAZION,220500
3235,3035,maison,,7,130, MERIGNAC,454500
3236,3036,appartement,,4,92, LORMONT,302000
3237,3037,maison,,4,109, LE TAILLAN MEDOC,349500
3238,3038,maison,,8,250, GENISSAC,391500
3239,3039,maison,,5,142, LOUPES,480500
3240,3040,maison,,7,212, ST GERVAIS,160500
3241,3041,maison,,4,100, GUJAN MESTRAS,365000
3242,3042,appartement,,4,107, ARCACHON,955000
3243,3043,maison,,5,117, LE BOUSCAT,735000
3244,3044,maison,,3,78, LA TESTE DE BUCH,496500
3245,3045,maison,,6,180, MIOS,528000
3246,3046,maison,,13,420, LANGON,454500
3247,3047,appartement,,2,34, COUTRAS,57000
3248,3048,appartement,,3,58, BORDEAUX,249000
3249,3050,maison,,6,220, LUGOS,634000
3250,3051,maison,,6,165, LA SAUVE,299000
3251,3053,maison,,7,188, PESSAC,850500
3252,3056,appartement,,2,50, MERIGNAC,131800
3253,3064,maison,,4,90, LEOGNAN,217900
3254,3067,appartement,,3,53, SOULAC SUR MER,290000
3255,3072,maison,,9,247, SAUTERNES,465000
3256,3073,maison,,4,91, BORDEAUX,444000
3257,3074,appartement,,6,133, BORDEAUX,790000
3258,3075,maison,,6,140, MERIGNAC,698000
3259,3076,appartement,,2,50, ARCACHON,355000
3260,3079,maison,,3,68, ETAULIERS,59000
3261,3080,appartement,,2,51, BORDEAUX,273000
3262,3081,appartement,,2,45, MERIGNAC,196300
3263,3085,maison,,6,170, BORDEAUX,699000
3264,3086,maison,,7,165, LATRESNE,728000
3265,3087,maison,,10,380, CREON,670000
3266,3088,appartement,,4,98, MERIGNAC,443500
3267,3089,maison,,5,92, MERIGNAC,359500
3268,3090,maison,,5,150, ST MAGNE DE CASTILLON,202000
3269,3091,maison,,7,230, BLASIMON,254500
3270,3092,maison,,4,97, STE FOY LA GRANDE,49000
3271,3093,maison,,4,94, LANGON,204500
3272,3094,appartement,,3,72, ST MEDARD EN JALLES,199600
3273,3095,maison,,4,91, ST MEDARD EN JALLES,314000
3274,3096,maison,,5,307, BARSAC,494500
3275,3097,maison,,4,150, LA TESTE DE BUCH,299700
3276,3100,maison,,8,196, ARCACHON,1500000
3277,3101,maison,,20,1300, CASSEUIL,2080000
3278,3103,appartement,,5,115, BORDEAUX,371000
3279,3105,maison,,10,398, STE TERRE,410000
3280,3106,maison,,6,165, LIBOURNE,306000
3281,3113,maison,,10,230, BORDEAUX,899000
3282,3114,maison,,8,175, RUCH,86500
3283,3116,appartement,,5,99, BORDEAUX,370500
3284,3117,maison,,5,110, ST MAGNE,299675
3285,3118,maison,,12,400, BORDEAUX,3780000
3286,3119,maison,,6,100, LA BREDE,286000
3287,3120,maison,,4,113, ETAULIERS,134500
3288,3121,maison,,5,150, BLAYE,210000
3289,3122,maison,,3,69, ETAULIERS,60000
3290,3123,maison,,5,150, ETAULIERS,210000
3291,3125,maison,,4,103, BORDEAUX,471500
3292,3129,maison,,8,170, PESSAC,445000
3293,3130,appartement,,4,81, MERIGNAC,351000
3294,3131,maison,,4,85, ST AUBIN DE MEDOC,350000
3295,3132,maison,,6,160, BORDEAUX,802200
3296,3133,maison,,4,114, ST GERVAIS,228500
3297,3134,maison,,4,101, BOURG,213000
3298,3135,maison,,11,270, PRIGNAC ET MARCAMPS,528000
3299,3136,maison,,4,81, ANDERNOS LES BAINS,528000
3300,3137,appartement,,5,145, BORDEAUX,682500
3301,3138,maison,,5,164, BORDEAUX,729750
3302,3139,appartement,,2,46, EYSINES,211000
3303,3140,maison,,4,118, BORDEAUX,538000
3304,3141,maison,,6,200, BORDEAUX,777000
3305,3144,maison,,7,160, ARCACHON,1199000
3306,3145,appartement,,2,34, BORDEAUX,195000
3307,3146,appartement,,2,46, BORDEAUX,234000
3308,3147,maison,,2,38, BORDEAUX,231000
3309,3148,maison,,4,110, BORDEAUX,514000
3310,3150,maison,,7,302, LE BOUSCAT,825000
3311,3151,maison,,2,41, VILLENEUVE,40000
3312,3154,appartement,,3,65, TALENCE,317000
3313,3158,maison,,25,1000, BORDEAUX,2650000
3314,3160,maison,,5,130, LIBOURNE,299000
3315,3161,maison,,8,328, ST EMILION,441000
3316,3167,maison,,8,217, PLASSAC,292600
3317,3171,appartement,,4,100, BORDEAUX,464000
3318,3172,appartement,,3,66, BORDEAUX,324000
3319,3173,maison,,5,170, CEZAC,318000
3320,3174,appartement,,1,30, ARCACHON,218000
3321,3175,maison,,5,219, CURSAN,525000
3322,3178,appartement,,4,90, BORDEAUX,462000
3323,3179,appartement,,1,24, LA BREDE,101500
3324,3180,maison,,5,140, LA TESTE DE BUCH,609000
3325,3181,maison,,6,180, MONSEGUR,160000
3326,3182,maison,,1,50, SOULAC SUR MER,127200
3327,3183,maison,,9,294, CAVIGNAC,630000
3328,3184,maison,,13,276, ST GERMAIN DU PUCH,276000
3329,3185,maison,,3,40, SOULAC SUR MER,113700
3330,3188,appartement,,6,198, BORDEAUX,1099880
3331,3189,maison,,4,109, MERIGNAC,402000
3332,3190,appartement,,3,82, BORDEAUX,265500
3333,3191,maison,,8,240, LE PIAN MEDOC,840000
3334,3192,maison,,3,67, ANDERNOS LES BAINS,386000
3335,3198,maison,,3,76, RUCH,88500
3336,3199,maison,,6,200, BLASIMON,286000
3337,3200,maison,,8,216, GENSAC,475000
3338,3201,maison,,7,133, GARDEGAN ET TOURTIRAC,212500
3339,3202,appartement,,3,57, PAILLET,133000
3340,3204,appartement,,2,44, LANGON,77000
3341,3212,maison,,5,100, ANDERNOS LES BAINS,530000
3342,3218,appartement,,3,88, LACANAU OCEAN                   ,329000
3343,3219,appartement,,4,82, LE BOUSCAT,403000
3344,3220,appartement,,3,62, LE BOUSCAT,323000
3345,3223,appartement,,2,46, LORMONT,186000
3346,3224,appartement,,3,64, LORMONT,251000
3347,3225,maison,,4,91, LORMONT,297159
3348,3226,appartement,,2,31, SOULAC SUR MER,108300
3349,3230,maison,,10,315, TALENCE,1290000
3350,3231,maison,,4,139, TALENCE,650000
3351,3232,maison,,10,300, SAUTERNES,530000
3352,3233,appartement,,2,32, ST QUENTIN DE BARON,65500
3353,3238,maison,,4,222, LESPARRE MEDOC,193100
3354,3241,maison,,7,224, CARTELEGUE,367500
3355,3243,maison,,7,180, ST DENIS DE PILE,96000
3356,3244,maison,,4,96, MACAU,265500
3357,3245,maison,,6,168, LE BOUSCAT,997500
3358,3246,maison,,7,170, ST CHRISTOPHE DE DOUBLE,213000
3359,3248,appartement,,2,57, BORDEAUX,336000
3360,3249,maison,,8,173, HOSTENS,336000
3361,3250,maison,,7,190, LANGON,272000
3362,3251,maison,,4,99, LES BILLAUX,265000
3363,3252,maison,,4,91, CENON,328000
3364,3253,maison,,4,108, BEGLES,422500
3365,3255,maison,,3,110, ST MARTIN DU BOIS,168000
3366,3256,appartement,,3,75, BORDEAUX,315000
3367,3257,maison,,5,150, BORDEAUX,766500
3368,3261,appartement,,2,44, ST MACAIRE,66000
3369,3262,maison,,5,120, ST AUBIN DE MEDOC,402000
3370,3263,maison,,12,280, LACANAU OCEAN                   ,756000
3371,3264,maison,,4,95, ST GERMAIN DU PUCH,302000
3372,3265,appartement,,4,87, BORDEAUX,415000
3373,3266,appartement,,3,57, GUJAN MESTRAS,192000
3374,3267,maison,,4,74, LEGE CAP FERRET,381000
3375,3268,appartement,,2,34, COUTRAS,68000
3376,3269,maison,,7,300, HAUX,761250
3377,3270,appartement,,2,54, BORDEAUX,267000
3378,3271,appartement,,3,50, BORDEAUX,276000
3379,3283,maison,,14,321, LESPARRE MEDOC,489000
3380,3284,maison,,6,167, ST PHILIPPE D AIGUILLE,354000
3381,3285,appartement,,3,68, FLOIRAC,192000
3382,3286,maison,,6,161, BOULIAC,756000
3383,3287,appartement,,3,65, BORDEAUX,375000
3384,3288,appartement,,4,115, BORDEAUX,682500
3385,3290,maison,,7,165, BORDEAUX,898000
3386,3291,maison,,5,125, ST SEURIN SUR L ISLE,189000
3387,3292,maison,,5,125, ST SEURIN SUR L ISLE,189000
3388,3295,appartement,,2,33, LA REOLE,71500
3389,3298,maison,,4,108, ARES,400400
3390,3299,maison,,5,100, BELIN BELIET,304000
3391,3300,appartement,,3,59, BORDEAUX,180200
3392,3305,maison,,4,70, ST MEDARD DE GUIZIERES,118000
3393,3306,maison,,10,153, LANGON,221000
3394,3307,appartement,,5,81, BEGLES,245000
3395,3309,maison,,12,350, LIBOURNE,670000
3396,3315,maison,,14,500, BORDEAUX,798000
3397,3319,appartement,,1,26, BORDEAUX,157500
3398,3320,appartement,,2,60, BORDEAUX,346500
3399,3324,maison,,3,137, ST EMILION,423000
3400,3325,maison,,5,210, FARGUES ST HILAIRE,840000
3401,3326,maison,,10,280, ST GERVAIS,625000
3402,3327,maison,,6,220, COUTRAS,265500
3403,3329,maison,,2,53, ST MEDARD DE GUIZIERES,155000
3404,3333,appartement,,3,60, CENON,233000
3405,3334,appartement,,4,83, CENON,395000
3406,3336,appartement,,3,61, BORDEAUX,292000
3407,3338,maison,,4,160, SALLEBOEUF,609000
3408,3340,appartement,,3,30, HOURTIN,90000
3409,3346,maison,,5,165, VILLENAVE D ORNON,682500
3410,3347,maison,,3,71, GRADIGNAN,295500
3411,3348,appartement,,4,84, BORDEAUX,395000
3412,3349,maison,,6,201, ASQUES,399500
3413,3350,maison,,5,157, ARES,528000
3414,3351,maison,,5,130, COUTRAS,108000
3415,3352,maison,,4,186, LAGORCE,297000
3416,3353,appartement,,1,18, HOURTIN,63000
3417,3354,appartement,,2,34, BORDEAUX,125000
3418,3359,maison,,5,144, LEGE CAP FERRET,630000
3419,3368,maison,,10,308, BORDEAUX,1080000
3420,3372,maison,,11,470, LIBOURNE,672000
3421,3375,appartement,,2,49, BORDEAUX,360000
3422,3376,maison,,6,118, PEUJARD,281000
3423,3377,maison,,7,276, PAILLET,748000
3424,3379,maison,,3,70, LES EGLISOTTES ET CHALAURES,80000
3425,3380,maison,,7,179, ST MEDARD EN JALLES,615000
3426,3382,maison,,14,440, GENISSAC,599500
3427,3384,maison,,5,114, PESSAC,454500
3428,3385,maison,,8,230, LIBOURNE,598000
3429,3390,appartement,,2,41, MERIGNAC,212500
3430,3391,maison,,4,111, ST PEY DE CASTETS,165000
3431,3392,maison,,5,132, ARBANATS,399500
3432,3402,maison,,3,86, BAGAS,162000
3433,3403,appartement,,3,74, BORDEAUX,409500
3434,3404,appartement,,5,141, BORDEAUX,1030000
3435,3405,appartement,,5,116, BLANQUEFORT,281000
3436,3406,maison,,6,128, ST ANDRE DE CUBZAC,328500
3437,3407,appartement,,3,65, VILLENAVE D ORNON,315500
3438,3408,maison,,12,732, PUJOLS,195000
3439,3409,maison,,5,94, PUJOLS,134500
3440,3410,maison,,5,120, FLOIRAC,464500
3441,3412,appartement,,3,50, BORDEAUX,198000
3442,3414,maison,,4,93, AMBES,214000
3443,3415,maison,,3,150, ST ANDRE DE CUBZAC,115000
3444,3417,appartement,,8,125, LA TESTE DE BUCH,330000
3445,3420,appartement,,8,214, BORDEAUX,708750
3446,3421,maison,,4,166, LE HAILLAN,599500
3447,3422,maison,,5,150, BLANQUEFORT,579000
3448,3423,maison,,5,120, ANDERNOS LES BAINS,528000
3449,3424,maison,,3,150, BOURG,115000
3450,3425,maison,,4,93, TARGON,139500
3451,3426,maison,,4,97, VENDAYS MONTALIVET,173000
3452,3427,maison,,6,155, BORDEAUX,720000
3453,3430,maison,,7,185, AUBIAC,314000
3454,3432,appartement,,3,63, LE VERDON SUR MER,76000
3455,3437,maison,,13,700, BORDEAUX,2650000
3456,3438,appartement,,3,60, BORDEAUX,339000
3457,3444,maison,,4,86, PESSAC,369000
3458,3448,appartement,,3,75, LEGE CAP FERRET,756000
3459,3452,maison,,6,113, CENON,399500
3460,3453,appartement,,3,60, LANGON,85715
3461,3454,appartement,,3,107, BORDEAUX,449500
3462,3455,maison,,7,147, GRADIGNAN,432500
3463,3457,maison,,6,254, BORDEAUX,703500
3464,3461,maison,,7,330, MERIGNAC,1257000
3465,3462,maison,,4,70, ST MEDARD EN JALLES,312500
3466,3463,appartement,,4,69, LE TEICH,234000
3467,3464,maison,,5,160, GUJAN MESTRAS,651000
3468,3465,maison,,6,173, MERIGNAC,698250
3469,3466,maison,,6,190, LE TEMPLE,577500
3470,3467,appartement,,2,47, BORDEAUX,289000
3471,3469,appartement,,3,72, MERIGNAC,214000
3472,3470,maison,,4,160, ST SULPICE ET CAMEYRAC,286900
3473,3472,maison,,12,390, ST LOUBES,945000
3474,3473,maison,,8,194, LE TEICH,599500
3475,3475,maison,,5,122, ST CHRISTOPHE DE DOUBLE,172800
3476,3476,appartement,,3,61, SOULAC SUR MER,213500
3477,3477,appartement,,3,62, SOULAC SUR MER,233900
3478,3479,maison,,5,97, GUJAN MESTRAS,402000
3479,3480,maison,,8,181, ST EMILION,204000
3480,3481,maison,,5,104, BUDOS,236000
3481,3484,appartement,,2,38, ARES,163500
3482,3488,maison,,6,190, SALLES,392700
3483,3489,appartement,,3,62, BRUGES,247000
3484,3490,appartement,,3,67, BORDEAUX,308000
3485,3491,appartement,,2,42, BRUGES,198000
3486,3492,maison,,3,65, GRADIGNAN,268000
3487,3493,maison,,4,96, GUJAN MESTRAS,367500
3488,3496,appartement,,1,25, GIRONDE SUR DROPT,50000
3489,3497,appartement,,1,25, GIRONDE SUR DROPT,50000
3490,3498,appartement,,3,63, AUDENGE,184440
3491,3501,appartement,,1,19, BORDEAUX,149446
3492,3503,maison,,7,205, ST EMILION,785000
3493,3506,appartement,,3,53, MIOS,168000
3494,3507,appartement,,5,100, ARCACHON,541730
3495,3509,appartement,,2,24, ARCACHON,99500
3496,3510,maison,,7,240, COUTRAS,507000
3497,3511,maison,,8,280, LIBOURNE,685000
3498,3512,maison,,8,220, PUYNORMAND,170500
3499,3513,maison,,5,129, STE FOY LA GRANDE,128500
3500,3514,maison,,4,83, VILLANDRAUT,169500
3501,3517,appartement,,3,60, PAREMPUYRE,190800
3502,3518,appartement,,2,57, BORDEAUX,160000
3503,3520,maison,,7,170, MIOS,598000
3504,3521,maison,,8,300, IZON,593560
